866156244	Бур SDS-plus Эксперт ЭКСПЕРТ Бур по бетону, хвостовик, 610-210-12, SDS-Plus, 12x210 мм, 14х210 мм, 1 шт	ekspert	1500	1
109330389_420844259	Шпатель зубчатый Эксперт 300 мм, нержавеющая сталь арт. 3230	Эксперт	699	1
118746088_447884751	Валик малярный Эксперт DECOR 2018 1 шт	Эксперт	1200	1
501432266	Tulex рулетка строительная 7000303, 5 м х 25 мм	tulex	1200	1
105259793_973094533	Шпатлевочная смесь AlinEX Finish AR 1 кг, полимерная	AlinEX	5000	3
100303079_365865105	Эксперт 57201-30 300 мм	Эксперт	1900	1
104405099_714490706	Эксперт 7203 3 м	Эксперт	750	1
145126709_715701267	Коронка Tulex 601013-073 биметаллическая D 73 мм, 1 шт	Tulex	5100	1
101457302_300568905	PUFAS концентрат-колер, 43 молодая-зелень, 20 мл	PUFAS	1990	10
109455338_530632983	Сверло Эксперт 143-085-05, 1 шт.	Эксперт	240	1
105896816_475567664	Эксперт бита 147148-08 1 шт	Эксперт	420	1
103461278_540450989	Гипсокартон Knauf 2500x1200x9.5 мм, влагостойкий	knauf	3750	58
110146723_078899649	Эксперт бита 147148-12 1 шт	Эксперт	320	1
101599412_709319779	Эксперт 752-100 100 см	Эксперт	6000	1
108255683_509187870	Akfix клей-герметик Sa111 50 мл бесцветный	Akfix	1450	24
106191717_832925964	Эксперт 7403 3 м	Эксперт	4900	1
105886096_993261660	Насадка-миксер Эксперт 52160 SDS 100 мм	ekspert	2540	2
101601016_668927512	Akfix пена Maximum, 850 мл 1 шт	akfix	3500	12
136599805_617186419	TYTAN пена ПРОФ 65 О2, 750 мл 1 шт	tytan	3800	22
